12:57:40;542 ; 23.00 ; 69.66
12:57:43;545 ; 23.00 ; 69.66
12:57:46;548 ; 23.00 ; 69.66
12:57:49;551 ; 23.01 ; 69.67
12:57:52;554 ; 23.01 ; 69.67
12:57:55;557 ; 23.01 ; 69.67
12:57:58;560 ; 23.01 ; 69.66
12:58:01;563 ; 23.01 ; 69.67
12:58:04;566 ; 23.01 ; 69.67
12:58:07;569 ; 23.02 ; 69.67
12:58:10;572 ; 23.01 ; 69.66
12:58:13;575 ; 23.01 ; 69.67
12:58:16;578 ; 23.02 ; 69.68
12:58:19;581 ; 23.02 ; 69.68
12:58:22;584 ; 23.02 ; 69.68
12:58:25;587 ; 23.02 ; 69.68
12:58:28;590 ; 23.02 ; 69.68
12:58:31;593 ; 23.02 ; 69.68
12:58:34;596 ; 23.03 ; 69.67
12:58:37;599 ; 23.02 ; 69.68
12:58:40;602 ; 23.02 ; 69.68
12:58:43;605 ; 23.02 ; 69.68
12:58:46;608 ; 23.03 ; 69.67
12:58:49;611 ; 23.03 ; 69.68
12:58:52;614 ; 23.03 ; 69.68
12:58:55;617 ; 23.03 ; 69.68
12:58:58;620 ; 23.03 ; 69.67
12:59:01;623 ; 23.03 ; 69.68
12:59:04;626 ; 23.03 ; 69.68
12:59:07;629 ; 23.04 ; 69.68
12:59:10;632 ; 23.04 ; 69.68
12:59:13;635 ; 23.03 ; 69.68
12:59:16;638 ; 23.04 ; 69.68
12:59:20;641 ; 23.04 ; 69.68
12:59:23;644 ; 23.04 ; 69.68
12:59:26;647 ; 23.04 ; 69.68
12:59:29;650 ; 23.04 ; 69.68
12:59:32;653 ; 23.04 ; 69.68
12:59:35;656 ; 23.04 ; 69.68
12:59:38;659 ; 23.04 ; 69.68
12:59:41;662 ; 23.04 ; 69.68
12:59:44;665 ; 23.05 ; 69.68
12:59:47;668 ; 23.05 ; 69.68
12:59:50;671 ; 23.05 ; 69.69
12:59:53;674 ; 23.05 ; 69.68
12:59:56;677 ; 23.05 ; 69.68
12:59:59;680 ; 23.05 ; 69.68
13:00:02;683 ; 23.05 ; 69.68
13:00:05;686 ; 23.05 ; 69.68
13:00:08;689 ; 23.05 ; 69.68
13:00:11;692 ; 23.06 ; 69.68
13:00:14;695 ; 23.06 ; 69.68
13:00:17;698 ; 23.06 ; 69.68
13:00:20;701 ; 23.05 ; 69.68
13:00:23;704 ; 23.06 ; 69.68
13:00:26;707 ; 23.06 ; 69.68
13:00:29;710 ; 23.06 ; 69.68
13:00:32;713 ; 23.07 ; 69.67
13:00:35;716 ; 23.07 ; 69.67
13:00:38;719 ; 23.06 ; 69.68
13:00:41;722 ; 23.07 ; 69.67
13:00:44;725 ; 23.07 ; 69.68
13:00:47;728 ; 23.07 ; 69.67
13:00:50;731 ; 23.08 ; 69.67
13:00:53;734 ; 23.08 ; 69.68
13:00:56;737 ; 23.08 ; 69.68
13:00:59;740 ; 23.08 ; 69.68
13:01:02;743 ; 23.08 ; 69.69
13:01:05;746 ; 23.08 ; 69.69
13:01:08;749 ; 23.08 ; 69.69
13:01:11;752 ; 23.08 ; 69.70
13:01:14;755 ; 23.09 ; 69.70
13:01:17;758 ; 23.09 ; 69.70
13:01:20;761 ; 23.08 ; 69.70
13:01:23;764 ; 23.09 ; 69.71
13:01:26;767 ; 23.09 ; 69.70
13:01:29;770 ; 23.09 ; 69.71
13:01:32;773 ; 23.09 ; 69.71
13:01:35;776 ; 23.10 ; 69.72
13:01:38;779 ; 23.09 ; 69.72
13:01:41;782 ; 23.10 ; 69.73
13:01:44;785 ; 23.10 ; 69.73
13:01:47;788 ; 23.10 ; 69.72
13:01:50;791 ; 23.10 ; 69.73
13:01:53;794 ; 23.11 ; 69.73
13:01:56;797 ; 23.11 ; 69.72
13:01:59;800 ; 23.10 ; 69.73
13:02:02;803 ; 23.10 ; 69.73
13:02:05;806 ; 23.10 ; 69.73
13:02:08;809 ; 23.11 ; 69.73
13:02:11;812 ; 23.11 ; 69.73
13:02:14;815 ; 23.11 ; 69.75
13:02:17;818 ; 23.12 ; 69.75
13:02:20;821 ; 23.12 ; 69.75
13:02:23;824 ; 23.12 ; 69.75
13:02:26;827 ; 23.12 ; 69.73
13:02:29;830 ; 23.12 ; 69.73
13:02:32;833 ; 23.12 ; 69.74
13:02:35;836 ; 23.12 ; 69.74
13:02:38;839 ; 23.13 ; 69.74
13:02:41;842 ; 23.12 ; 69.75
13:02:44;845 ; 23.12 ; 69.73
13:02:47;848 ; 23.13 ; 69.75
13:02:50;851 ; 23.12 ; 69.75
13:02:53;854 ; 23.12 ; 69.75
13:02:56;857 ; 23.13 ; 69.74
13:02:59;860 ; 23.13 ; 69.74
13:03:02;863 ; 23.13 ; 69.74
13:03:05;866 ; 23.14 ; 69.75
13:03:08;869 ; 23.14 ; 69.74
13:03:11;872 ; 23.13 ; 69.74
13:03:14;875 ; 23.13 ; 69.74
13:03:17;878 ; 23.13 ; 69.74
13:03:20;881 ; 23.13 ; 69.74
13:03:23;884 ; 23.14 ; 69.74
13:03:26;887 ; 23.13 ; 69.74
13:03:29;890 ; 23.14 ; 69.74
13:03:32;893 ; 23.14 ; 69.74
13:03:35;896 ; 23.15 ; 69.74
13:03:38;899 ; 23.15 ; 69.74
13:03:41;902 ; 23.15 ; 69.74
13:03:44;905 ; 23.15 ; 69.73
13:03:47;908 ; 23.15 ; 69.73
13:03:50;911 ; 23.15 ; 69.72
13:03:53;914 ; 23.15 ; 69.73
13:03:56;917 ; 23.15 ; 69.72
13:03:59;920 ; 23.15 ; 69.72
13:04:02;923 ; 23.15 ; 69.73
13:04:05;926 ; 23.16 ; 69.72
13:04:08;929 ; 23.15 ; 69.72
13:04:11;932 ; 23.15 ; 69.73
13:04:14;935 ; 23.16 ; 69.72
13:04:17;938 ; 23.16 ; 69.73
13:04:20;941 ; 23.16 ; 69.72
13:04:23;944 ; 23.16 ; 69.73
13:04:26;947 ; 23.16 ; 69.73
13:04:29;950 ; 23.16 ; 69.73
13:04:32;953 ; 23.16 ; 69.72
13:04:35;956 ; 23.16 ; 69.73
13:04:38;959 ; 23.16 ; 69.72
13:04:41;962 ; 23.16 ; 69.73
13:04:44;965 ; 23.16 ; 69.72
13:04:47;968 ; 23.17 ; 69.73
13:04:50;971 ; 23.16 ; 69.73
13:04:53;974 ; 23.17 ; 69.73
13:04:56;977 ; 23.17 ; 69.72
13:04:59;980 ; 23.17 ; 69.72
13:05:02;983 ; 23.17 ; 69.72
13:05:05;986 ; 23.17 ; 69.72
13:05:08;989 ; 23.17 ; 69.73
13:05:11;992 ; 23.17 ; 69.72
13:05:14;995 ; 23.17 ; 69.72
13:05:17;998 ; 23.17 ; 69.73
13:05:20;1001 ; 23.17 ; 69.73
13:05:23;1004 ; 23.17 ; 69.73
13:05:26;1007 ; 23.17 ; 69.73
13:05:29;1010 ; 23.18 ; 69.73
13:05:32;1013 ; 23.17 ; 69.73
13:05:35;1016 ; 23.17 ; 69.73
13:05:38;1019 ; 23.17 ; 69.73
13:05:41;1022 ; 23.18 ; 69.73
13:05:44;1025 ; 23.17 ; 69.74
13:05:47;1028 ; 23.18 ; 69.73
13:05:50;1031 ; 23.17 ; 69.73
13:05:53;1034 ; 23.17 ; 69.75
13:05:56;1037 ; 23.17 ; 69.73
13:05:59;1040 ; 23.17 ; 69.73
13:06:02;1043 ; 23.18 ; 69.75
13:06:05;1046 ; 23.18 ; 69.73
13:06:08;1049 ; 23.18 ; 69.73
13:06:11;1052 ; 23.19 ; 69.75
13:06:14;1055 ; 23.19 ; 69.75
13:06:17;1058 ; 23.19 ; 69.75
13:06:20;1061 ; 23.18 ; 69.75
13:06:23;1064 ; 23.18 ; 69.73
13:06:26;1067 ; 23.19 ; 69.74
13:06:29;1070 ; 23.19 ; 69.75
13:06:32;1073 ; 23.19 ; 69.74
13:06:35;1076 ; 23.19 ; 69.75
13:06:38;1079 ; 23.19 ; 69.74
13:06:41;1082 ; 23.19 ; 69.74
13:06:44;1085 ; 23.19 ; 69.75
13:06:47;1088 ; 23.19 ; 69.74
13:06:50;1091 ; 23.19 ; 69.74
13:06:53;1094 ; 23.20 ; 69.73
13:06:56;1097 ; 23.19 ; 69.74
13:06:59;1100 ; 23.20 ; 69.74
13:07:02;1103 ; 23.20 ; 69.74
13:07:05;1106 ; 23.20 ; 69.73
13:07:08;1109 ; 23.20 ; 69.74
13:07:11;1112 ; 23.20 ; 69.74
13:07:14;1115 ; 23.20 ; 69.74
13:07:17;1118 ; 23.20 ; 69.73
13:07:20;1121 ; 23.20 ; 69.74
13:07:23;1124 ; 23.20 ; 69.74
13:07:26;1127 ; 23.20 ; 69.74
13:07:29;1130 ; 23.21 ; 69.74
13:07:32;1133 ; 23.20 ; 69.74
13:07:35;1136 ; 23.21 ; 69.74
13:07:38;1139 ; 23.21 ; 69.74
13:07:41;1142 ; 23.21 ; 69.74
13:07:44;1145 ; 23.20 ; 69.74
13:07:47;1148 ; 23.20 ; 69.74
13:07:50;1151 ; 23.21 ; 69.74
13:07:53;1154 ; 23.21 ; 69.74
13:07:56;1157 ; 23.21 ; 69.74
13:07:59;1160 ; 23.21 ; 69.74
13:08:02;1163 ; 23.21 ; 69.74
13:08:05;1166 ; 23.21 ; 69.74
13:08:08;1169 ; 23.21 ; 69.75
13:08:11;1172 ; 23.20 ; 69.75
13:08:14;1175 ; 23.21 ; 69.75
13:08:17;1178 ; 23.21 ; 69.75
13:08:20;1181 ; 23.21 ; 69.75
13:08:23;1184 ; 23.22 ; 69.75
13:08:26;1187 ; 23.22 ; 69.75
13:08:29;1190 ; 23.22 ; 69.75
13:08:32;1193 ; 23.22 ; 69.75
13:08:35;1196 ; 23.22 ; 69.75
13:08:38;1199 ; 23.22 ; 69.75
13:08:41;1202 ; 23.22 ; 69.76
13:08:44;1205 ; 23.22 ; 69.76
13:08:47;1208 ; 23.22 ; 69.75
13:08:50;1211 ; 23.22 ; 69.75
13:08:53;1214 ; 23.22 ; 69.75
13:08:56;1217 ; 23.23 ; 69.75
13:08:59;1220 ; 23.23 ; 69.75
13:09:02;1223 ; 23.23 ; 69.75
13:09:05;1226 ; 23.23 ; 69.75
13:09:08;1229 ; 23.23 ; 69.75
13:09:11;1232 ; 23.23 ; 69.75
13:09:14;1235 ; 23.23 ; 69.75
13:09:17;1238 ; 23.23 ; 69.75
13:09:20;1241 ; 23.23 ; 69.75
13:09:23;1244 ; 23.23 ; 69.75
13:09:26;1247 ; 23.23 ; 69.75
13:09:29;1250 ; 23.23 ; 69.75
13:09:32;1253 ; 23.23 ; 69.75
13:09:35;1256 ; 23.23 ; 69.75
13:09:38;1259 ; 23.23 ; 69.75
13:09:41;1262 ; 23.23 ; 69.75
13:09:44;1265 ; 23.24 ; 69.75
13:09:47;1268 ; 23.23 ; 69.75
13:09:50;1271 ; 23.23 ; 69.75
13:09:53;1274 ; 23.23 ; 69.75
13:09:56;1277 ; 23.24 ; 69.76
13:09:59;1280 ; 23.23 ; 69.75
13:10:02;1283 ; 23.24 ; 69.74
13:10:05;1286 ; 23.24 ; 69.74
13:10:08;1289 ; 23.24 ; 69.75
13:10:11;1292 ; 23.24 ; 69.76
13:10:14;1295 ; 23.24 ; 69.75
13:10:17;1298 ; 23.24 ; 69.75
13:10:20;1301 ; 23.25 ; 69.75
13:10:23;1304 ; 23.24 ; 69.75
13:10:26;1307 ; 23.25 ; 69.75
13:10:29;1310 ; 23.24 ; 69.75
13:10:32;1313 ; 23.25 ; 69.75
13:10:35;1316 ; 23.25 ; 69.75
13:10:38;1319 ; 23.25 ; 69.77
13:10:41;1322 ; 23.25 ; 69.77
13:10:44;1325 ; 23.25 ; 69.77
13:10:47;1328 ; 23.25 ; 69.77
13:10:50;1331 ; 23.25 ; 69.78
13:10:53;1334 ; 23.25 ; 69.77
13:10:56;1337 ; 23.25 ; 69.77
13:10:59;1340 ; 23.25 ; 69.77
13:11:02;1343 ; 23.25 ; 69.77
13:11:05;1346 ; 23.25 ; 69.78
13:11:08;1349 ; 23.25 ; 69.77
13:11:11;1352 ; 23.25 ; 69.78
13:11:14;1355 ; 23.25 ; 69.77
13:11:17;1358 ; 23.26 ; 69.76
13:11:20;1361 ; 23.26 ; 69.77
13:11:23;1364 ; 23.26 ; 69.77
13:11:26;1367 ; 23.26 ; 69.77
13:11:29;1370 ; 23.26 ; 69.77
13:11:32;1373 ; 23.26 ; 69.77
13:11:35;1376 ; 23.26 ; 69.77
13:11:38;1379 ; 23.26 ; 69.77
13:11:41;1382 ; 23.26 ; 69.77
13:11:44;1385 ; 23.26 ; 69.77
13:11:47;1388 ; 23.26 ; 69.77
13:11:50;1391 ; 23.26 ; 69.77
13:11:53;1394 ; 23.26 ; 69.77
13:11:56;1397 ; 23.27 ; 69.77
13:11:59;1400 ; 23.27 ; 69.77
13:12:02;1403 ; 23.27 ; 69.77
13:12:05;1406 ; 23.27 ; 69.77
13:12:08;1409 ; 23.26 ; 69.77
13:12:11;1412 ; 23.27 ; 69.77
13:12:14;1415 ; 23.26 ; 69.77
13:12:17;1418 ; 23.27 ; 69.77
13:12:20;1421 ; 23.27 ; 69.77
13:12:23;1424 ; 23.27 ; 69.78
13:12:26;1427 ; 23.27 ; 69.78
13:12:29;1430 ; 23.27 ; 69.78
13:12:32;1433 ; 23.27 ; 69.78
13:12:35;1436 ; 23.27 ; 69.79
13:12:38;1439 ; 23.27 ; 69.78
13:12:41;1442 ; 23.27 ; 69.78
13:12:44;1445 ; 23.27 ; 69.79
13:12:47;1448 ; 23.27 ; 69.79
13:12:50;1451 ; 23.27 ; 69.79
13:12:53;1454 ; 23.27 ; 69.79
13:12:56;1457 ; 23.28 ; 69.79
13:12:59;1460 ; 23.28 ; 69.80
13:13:02;1463 ; 23.28 ; 69.79
13:13:05;1466 ; 23.28 ; 69.80
13:13:08;1469 ; 23.28 ; 69.79
13:13:11;1472 ; 23.29 ; 69.80
13:13:14;1475 ; 23.28 ; 69.79
13:13:17;1478 ; 23.29 ; 69.80
13:13:20;1481 ; 23.29 ; 69.80
13:13:23;1484 ; 23.29 ; 69.80
13:13:26;1487 ; 23.29 ; 69.80
13:13:29;1490 ; 23.29 ; 69.80
13:13:32;1493 ; 23.29 ; 69.80
13:13:35;1496 ; 23.29 ; 69.80
13:13:38;1499 ; 23.30 ; 69.80
13:13:41;1502 ; 23.29 ; 69.80
13:13:44;1505 ; 23.30 ; 69.80
13:13:47;1508 ; 23.29 ; 69.80
13:13:50;1511 ; 23.30 ; 69.80
13:13:53;1514 ; 23.30 ; 69.80
13:13:56;1517 ; 23.30 ; 69.81
13:13:59;1520 ; 23.30 ; 69.81
13:14:02;1523 ; 23.30 ; 69.80
13:14:05;1526 ; 23.30 ; 69.80
13:14:08;1529 ; 23.30 ; 69.81
13:14:11;1532 ; 23.30 ; 69.81
13:14:14;1535 ; 23.30 ; 69.81
13:14:17;1538 ; 23.30 ; 69.82
13:14:20;1541 ; 23.30 ; 69.81
13:14:23;1544 ; 23.30 ; 69.81
13:14:26;1547 ; 23.31 ; 69.81
13:14:29;1550 ; 23.30 ; 69.81
13:14:32;1553 ; 23.30 ; 69.81
13:14:35;1556 ; 23.30 ; 69.81
13:14:38;1559 ; 23.30 ; 69.81
13:14:41;1562 ; 23.30 ; 69.82
13:14:44;1565 ; 23.31 ; 69.82
13:14:47;1568 ; 23.31 ; 69.81
13:14:50;1571 ; 23.30 ; 69.82
13:14:53;1574 ; 23.31 ; 69.82
13:14:56;1577 ; 23.31 ; 69.82
13:14:59;1580 ; 23.31 ; 69.82
13:15:02;1583 ; 23.31 ; 69.82
13:15:05;1586 ; 23.31 ; 69.82
13:15:08;1589 ; 23.31 ; 69.82
13:15:11;1592 ; 23.31 ; 69.82
13:15:14;1595 ; 23.31 ; 69.82
13:15:17;1598 ; 23.31 ; 69.82
13:15:20;1601 ; 23.31 ; 69.82
13:15:23;1604 ; 23.31 ; 69.82
13:15:26;1607 ; 23.31 ; 69.83
13:15:29;1610 ; 23.31 ; 69.82
13:15:32;1613 ; 23.31 ; 69.82
13:15:35;1616 ; 23.31 ; 69.82
13:15:38;1619 ; 23.32 ; 69.81
13:15:41;1622 ; 23.31 ; 69.83
13:15:44;1625 ; 23.32 ; 69.83
13:15:47;1628 ; 23.31 ; 69.83
13:15:50;1631 ; 23.31 ; 69.83
13:15:53;1634 ; 23.32 ; 69.83
13:15:56;1637 ; 23.32 ; 69.82
13:15:59;1640 ; 23.32 ; 69.82
13:16:02;1643 ; 23.32 ; 69.82
13:16:05;1646 ; 23.32 ; 69.82
13:16:08;1649 ; 23.31 ; 69.82
13:16:11;1652 ; 23.32 ; 69.82
13:16:14;1655 ; 23.32 ; 69.82
13:16:17;1658 ; 23.32 ; 69.82
13:16:20;1661 ; 23.33 ; 69.82
13:16:23;1664 ; 23.32 ; 69.82
13:16:26;1667 ; 23.33 ; 69.81
13:16:29;1670 ; 23.33 ; 69.81
13:16:32;1673 ; 23.32 ; 69.81
13:16:35;1676 ; 23.33 ; 69.82
13:16:38;1679 ; 23.33 ; 69.82
13:16:41;1682 ; 23.33 ; 69.82
13:16:44;1685 ; 23.33 ; 69.83
13:16:47;1688 ; 23.33 ; 69.82
13:16:50;1691 ; 23.33 ; 69.81
13:16:53;1694 ; 23.33 ; 69.83
13:16:56;1697 ; 23.33 ; 69.82
13:16:59;1700 ; 23.34 ; 69.81
13:17:02;1703 ; 23.33 ; 69.81
13:17:05;1706 ; 23.34 ; 69.83
13:17:08;1709 ; 23.34 ; 69.81
13:17:11;1712 ; 23.34 ; 69.83
13:17:14;1715 ; 23.34 ; 69.81
13:17:17;1718 ; 23.34 ; 69.83
13:17:20;1721 ; 23.34 ; 69.83
13:17:23;1724 ; 23.34 ; 69.83
13:17:26;1727 ; 23.34 ; 69.81
13:17:29;1730 ; 23.34 ; 69.81
13:17:32;1733 ; 23.34 ; 69.83
13:17:35;1736 ; 23.34 ; 69.83
13:17:38;1739 ; 23.34 ; 69.83
13:17:41;1742 ; 23.34 ; 69.83
13:17:44;1745 ; 23.34 ; 69.81
13:17:47;1748 ; 23.34 ; 69.83
13:17:50;1751 ; 23.35 ; 69.83
13:17:53;1754 ; 23.35 ; 69.82
13:17:56;1757 ; 23.34 ; 69.83
13:17:59;1760 ; 23.35 ; 69.82
13:18:02;1763 ; 23.35 ; 69.83
13:18:05;1766 ; 23.35 ; 69.83
13:18:08;1769 ; 23.35 ; 69.83
13:18:11;1772 ; 23.35 ; 69.83
13:18:14;1775 ; 23.35 ; 69.83
13:18:17;1778 ; 23.35 ; 69.83
13:18:20;1781 ; 23.35 ; 69.83
13:18:23;1784 ; 23.35 ; 69.84
13:18:26;1787 ; 23.35 ; 69.83
13:18:29;1790 ; 23.35 ; 69.84
13:18:32;1793 ; 23.35 ; 69.83
13:18:35;1796 ; 23.36 ; 69.83
13:18:38;1799 ; 23.36 ; 69.83
13:18:41;1802 ; 23.36 ; 69.83
13:18:44;1805 ; 23.36 ; 69.83
13:18:47;1808 ; 23.36 ; 69.83
13:18:50;1811 ; 23.36 ; 69.83
13:18:53;1814 ; 23.36 ; 69.83
13:18:56;1817 ; 23.36 ; 69.83
13:18:59;1820 ; 23.36 ; 69.83
13:19:02;1823 ; 23.36 ; 69.83
13:19:05;1826 ; 23.36 ; 69.83
13:19:08;1829 ; 23.36 ; 69.84
13:19:11;1832 ; 23.36 ; 69.83
13:19:14;1835 ; 23.36 ; 69.84
13:19:17;1838 ; 23.36 ; 69.84
13:19:20;1841 ; 23.37 ; 69.84
13:19:23;1844 ; 23.36 ; 69.84
13:19:26;1847 ; 23.37 ; 69.84
13:19:29;1850 ; 23.36 ; 69.84
13:19:32;1853 ; 23.36 ; 69.83
13:19:35;1856 ; 23.37 ; 69.83
13:19:38;1859 ; 23.36 ; 69.84
13:19:41;1862 ; 23.37 ; 69.84
13:19:44;1865 ; 23.37 ; 69.84
13:19:47;1868 ; 23.37 ; 69.85
13:19:50;1871 ; 23.37 ; 69.85
13:19:53;1874 ; 23.37 ; 69.84
13:19:56;1877 ; 23.37 ; 69.85
13:19:59;1880 ; 23.37 ; 69.84
13:20:02;1883 ; 23.38 ; 69.84
13:20:05;1886 ; 23.37 ; 69.84
13:20:08;1889 ; 23.38 ; 69.84
13:20:11;1892 ; 23.37 ; 69.85
