10:52:56;1601 ; 21.38 ; 71.10 ; 21.03 ; 68.75
10:52:59;1604 ; 21.35 ; 71.15 ; 21.00 ; 68.81
10:53:02;1607 ; 21.32 ; 71.23 ; 20.98 ; 68.85
10:53:05;1610 ; 21.29 ; 71.31 ; 20.95 ; 68.92
10:53:08;1613 ; 21.27 ; 71.36 ; 20.91 ; 68.98
10:53:11;1616 ; 21.24 ; 71.39 ; 20.89 ; 69.04
10:53:14;1619 ; 21.21 ; 71.44 ; 20.85 ; 69.05
10:53:17;1622 ; 21.19 ; 71.49 ; 20.84 ; 69.11
10:53:20;1625 ; 21.16 ; 71.54 ; 20.82 ; 69.18
10:53:23;1628 ; 21.13 ; 71.60 ; 20.78 ; 69.22
10:53:26;1631 ; 21.11 ; 71.65 ; 20.75 ; 69.26
10:53:29;1634 ; 21.08 ; 71.69 ; 20.71 ; 69.29
10:53:32;1637 ; 21.05 ; 71.73 ; 20.73 ; 69.38
10:53:35;1640 ; 21.03 ; 71.78 ; 20.68 ; 69.42
10:53:38;1643 ; 21.00 ; 71.85 ; 20.65 ; 69.46
10:53:41;1646 ; 20.98 ; 71.86 ; 20.62 ; 69.49
10:53:44;1649 ; 20.96 ; 71.91 ; 20.61 ; 69.52
10:53:47;1652 ; 20.94 ; 71.96 ; 20.59 ; 69.55
10:53:50;1655 ; 20.91 ; 71.98 ; 20.55 ; 69.57
10:53:53;1658 ; 20.89 ; 72.03 ; 20.52 ; 69.64
10:53:56;1661 ; 20.86 ; 72.06 ; 20.50 ; 69.67
10:53:59;1664 ; 20.83 ; 72.11 ; 20.46 ; 69.68
10:54:02;1667 ; 20.81 ; 72.14 ; 20.46 ; 69.75
10:54:05;1670 ; 20.79 ; 72.19 ; 20.45 ; 69.79
10:54:08;1673 ; 20.77 ; 72.25 ; 20.39 ; 69.81
10:54:11;1676 ; 20.74 ; 72.29 ; 20.40 ; 69.82
10:54:14;1679 ; 20.72 ; 72.33 ; 20.38 ; 69.89
10:54:17;1682 ; 20.69 ; 72.38 ; 20.33 ; 69.92
10:54:20;1685 ; 20.67 ; 72.40 ; 20.32 ; 69.97
10:54:23;1688 ; 20.65 ; 72.42 ; 20.29 ; 69.96
10:54:26;1691 ; 20.63 ; 72.46 ; 20.27 ; 69.97
10:54:29;1694 ; 20.61 ; 72.48 ; 20.26 ; 70.02
10:54:32;1697 ; 20.59 ; 72.54 ; 20.23 ; 70.05
10:54:35;1700 ; 20.57 ; 72.56 ; 20.21 ; 70.08
10:54:38;1703 ; 20.55 ; 72.60 ; 20.19 ; 70.10
10:54:41;1706 ; 20.53 ; 72.63 ; 20.17 ; 70.17
10:54:44;1709 ; 20.51 ; 72.66 ; 20.15 ; 70.20
10:54:47;1712 ; 20.48 ; 72.70 ; 20.12 ; 70.20
10:54:50;1715 ; 20.46 ; 72.73 ; 20.12 ; 70.23
10:54:53;1718 ; 20.44 ; 72.82 ; 20.09 ; 70.26
10:54:56;1721 ; 20.43 ; 72.98 ; 20.09 ; 70.37
10:54:59;1724 ; 20.41 ; 73.19 ; 20.07 ; 70.51
10:55:02;1727 ; 20.40 ; 73.43 ; 20.05 ; 70.67
10:55:05;1730 ; 20.39 ; 73.61 ; 20.06 ; 70.88
10:55:08;1733 ; 20.38 ; 73.79 ; 20.04 ; 71.03
10:55:11;1736 ; 20.38 ; 73.98 ; 20.04 ; 71.19
10:55:14;1739 ; 20.37 ; 74.12 ; 20.04 ; 71.34
10:55:17;1742 ; 20.36 ; 74.24 ; 20.05 ; 71.43
10:55:20;1745 ; 20.36 ; 74.32 ; 20.04 ; 71.51
10:55:23;1748 ; 20.36 ; 74.37 ; 20.04 ; 71.54
10:55:26;1751 ; 20.36 ; 74.41 ; 20.05 ; 71.56
10:55:29;1754 ; 20.37 ; 74.43 ; 20.05 ; 71.60
10:55:32;1757 ; 20.37 ; 74.44 ; 20.09 ; 71.56
10:55:35;1760 ; 20.37 ; 74.42 ; 20.09 ; 71.56
10:55:39;1763 ; 20.39 ; 74.39 ; 20.10 ; 71.53
10:55:42;1766 ; 20.39 ; 74.34 ; 20.11 ; 71.49
10:55:45;1769 ; 20.39 ; 74.33 ; 20.13 ; 71.44
10:55:48;1772 ; 20.40 ; 74.35 ; 20.16 ; 71.39
10:55:51;1775 ; 20.41 ; 74.30 ; 20.13 ; 71.34
10:55:54;1778 ; 20.42 ; 74.29 ; 20.18 ; 71.29
10:55:57;1781 ; 20.42 ; 74.27 ; 20.16 ; 71.27
10:56:00;1784 ; 20.43 ; 74.22 ; 20.19 ; 71.21
10:56:03;1787 ; 20.43 ; 74.19 ; 20.17 ; 71.17
10:56:06;1790 ; 20.43 ; 74.14 ; 20.19 ; 71.14
10:56:09;1793 ; 20.43 ; 74.14 ; 20.19 ; 71.08
10:56:12;1796 ; 20.44 ; 74.11 ; 20.20 ; 71.05
10:56:15;1799 ; 20.44 ; 74.07 ; 20.20 ; 71.01
10:56:18;1802 ; 20.43 ; 74.05 ; 20.20 ; 71.00
10:56:21;1805 ; 20.43 ; 74.03 ; 20.19 ; 70.99
10:56:24;1808 ; 20.42 ; 74.01 ; 20.20 ; 70.96
10:56:27;1811 ; 20.41 ; 74.02 ; 20.17 ; 70.97
10:56:30;1814 ; 20.40 ; 74.00 ; 20.17 ; 70.94
10:56:33;1817 ; 20.39 ; 74.00 ; 20.13 ; 70.93
10:56:36;1820 ; 20.39 ; 73.97 ; 20.13 ; 70.92
10:56:39;1823 ; 20.37 ; 73.99 ; 20.10 ; 70.94
10:56:42;1826 ; 20.36 ; 73.98 ; 20.09 ; 70.94
10:56:45;1829 ; 20.35 ; 73.99 ; 20.08 ; 70.93
10:56:48;1832 ; 20.33 ; 73.97 ; 20.05 ; 70.95
10:56:51;1835 ; 20.33 ; 73.93 ; 20.05 ; 70.96
10:56:54;1838 ; 20.31 ; 73.97 ; 20.02 ; 70.93
10:56:57;1841 ; 20.31 ; 74.02 ; 20.02 ; 70.97
10:57:00;1844 ; 20.30 ; 74.10 ; 20.00 ; 71.00
10:57:03;1847 ; 20.29 ; 74.15 ; 20.00 ; 71.14
10:57:06;1850 ; 20.28 ; 74.22 ; 19.99 ; 71.19
10:57:09;1853 ; 20.28 ; 74.25 ; 19.99 ; 71.25
10:57:12;1856 ; 20.28 ; 74.28 ; 19.99 ; 71.27
10:57:15;1859 ; 20.27 ; 74.33 ; 19.98 ; 71.29
10:57:18;1862 ; 20.27 ; 74.34 ; 19.99 ; 71.32
10:57:21;1865 ; 20.27 ; 74.35 ; 19.98 ; 71.34
10:57:24;1868 ; 20.28 ; 74.36 ; 19.99 ; 71.35
10:57:27;1871 ; 20.27 ; 74.37 ; 20.00 ; 71.36
10:57:30;1874 ; 20.27 ; 74.37 ; 20.00 ; 71.35
10:57:33;1877 ; 20.28 ; 74.36 ; 20.01 ; 71.32
10:57:36;1880 ; 20.28 ; 74.36 ; 20.00 ; 71.31
10:57:39;1883 ; 20.29 ; 74.34 ; 20.00 ; 71.30
10:57:42;1886 ; 20.30 ; 74.33 ; 20.04 ; 71.30
10:57:45;1889 ; 20.30 ; 74.33 ; 20.04 ; 71.24
10:57:48;1892 ; 20.31 ; 74.32 ; 20.07 ; 71.21
10:57:51;1895 ; 20.31 ; 74.31 ; 20.03 ; 71.24
10:57:54;1898 ; 20.32 ; 74.28 ; 20.10 ; 71.20
10:57:57;1901 ; 20.33 ; 74.28 ; 20.08 ; 71.17
10:58:00;1904 ; 20.34 ; 74.27 ; 20.09 ; 71.17
10:58:03;1907 ; 20.35 ; 74.25 ; 20.11 ; 71.11
10:58:06;1910 ; 20.36 ; 74.24 ; 20.12 ; 71.06
10:58:09;1913 ; 20.37 ; 74.20 ; 20.11 ; 71.07
10:58:12;1916 ; 20.37 ; 74.19 ; 20.14 ; 71.03
10:58:15;1919 ; 20.38 ; 74.17 ; 20.14 ; 70.99
10:58:18;1922 ; 20.38 ; 74.15 ; 20.15 ; 70.98
10:58:21;1925 ; 20.39 ; 74.12 ; 20.16 ; 70.95
10:58:24;1928 ; 20.39 ; 74.10 ; 20.16 ; 70.97
10:58:27;1931 ; 20.38 ; 74.09 ; 20.14 ; 70.91
10:58:30;1934 ; 20.38 ; 74.09 ; 20.13 ; 70.90
10:58:33;1937 ; 20.37 ; 74.07 ; 20.11 ; 70.88
10:58:36;1940 ; 20.37 ; 74.05 ; 20.13 ; 70.87
10:58:39;1943 ; 20.37 ; 74.04 ; 20.13 ; 70.89
10:58:42;1946 ; 20.36 ; 74.04 ; 20.09 ; 70.87
10:58:45;1949 ; 20.35 ; 74.02 ; 20.08 ; 70.87
10:58:48;1952 ; 20.34 ; 74.03 ; 20.08 ; 70.91
10:58:51;1955 ; 20.32 ; 74.05 ; 20.06 ; 70.88
10:58:54;1958 ; 20.31 ; 74.05 ; 20.05 ; 70.90
10:58:57;1961 ; 20.30 ; 74.05 ; 20.02 ; 70.93
10:59:00;1964 ; 20.29 ; 74.05 ; 20.01 ; 70.96
10:59:03;1967 ; 20.28 ; 74.06 ; 20.00 ; 70.98
10:59:06;1970 ; 20.27 ; 74.09 ; 19.99 ; 71.00
10:59:09;1973 ; 20.25 ; 74.17 ; 19.99 ; 71.05
10:59:12;1976 ; 20.25 ; 74.22 ; 19.96 ; 71.12
10:59:15;1979 ; 20.24 ; 74.27 ; 19.94 ; 71.17
10:59:18;1982 ; 20.23 ; 74.32 ; 19.96 ; 71.24
10:59:22;1985 ; 20.22 ; 74.35 ; 19.92 ; 71.27
10:59:25;1988 ; 20.23 ; 74.35 ; 19.94 ; 71.26
10:59:28;1991 ; 20.22 ; 74.39 ; 19.95 ; 71.32
10:59:31;1994 ; 20.22 ; 74.42 ; 19.94 ; 71.31
10:59:34;1997 ; 20.22 ; 74.42 ; 19.94 ; 71.34
10:59:37;2000 ; 20.22 ; 74.43 ; 19.94 ; 71.34
10:59:40;2003 ; 20.23 ; 74.43 ; 19.94 ; 71.34
10:59:43;2006 ; 20.23 ; 74.44 ; 19.94 ; 71.34
10:59:46;2009 ; 20.23 ; 74.44 ; 19.93 ; 71.32
10:59:49;2012 ; 20.23 ; 74.44 ; 19.96 ; 71.34
10:59:52;2015 ; 20.24 ; 74.44 ; 19.97 ; 71.31
10:59:55;2018 ; 20.24 ; 74.44 ; 19.98 ; 71.29
10:59:58;2021 ; 20.25 ; 74.42 ; 19.99 ; 71.28
11:00:01;2024 ; 20.26 ; 74.41 ; 19.99 ; 71.27
11:00:04;2027 ; 20.27 ; 74.40 ; 20.02 ; 71.25
11:00:07;2030 ; 20.27 ; 74.40 ; 20.02 ; 71.22
11:00:10;2033 ; 20.28 ; 74.38 ; 20.03 ; 71.21
11:00:13;2036 ; 20.29 ; 74.37 ; 20.05 ; 71.19
11:00:16;2039 ; 20.30 ; 74.36 ; 20.07 ; 71.15
11:00:19;2042 ; 20.30 ; 74.33 ; 20.07 ; 71.12
11:00:22;2045 ; 20.31 ; 74.33 ; 20.07 ; 71.08
11:00:25;2048 ; 20.32 ; 74.30 ; 20.09 ; 71.05
11:00:28;2051 ; 20.33 ; 74.26 ; 20.10 ; 71.04
11:00:31;2054 ; 20.34 ; 74.25 ; 20.11 ; 71.04
11:00:34;2057 ; 20.34 ; 74.23 ; 20.11 ; 71.01
11:00:37;2060 ; 20.34 ; 74.19 ; 20.09 ; 70.99
11:00:40;2063 ; 20.35 ; 74.18 ; 20.11 ; 70.95
11:00:43;2066 ; 20.34 ; 74.17 ; 20.11 ; 70.93
11:00:46;2069 ; 20.34 ; 74.15 ; 20.10 ; 70.91
11:00:49;2072 ; 20.34 ; 74.16 ; 20.08 ; 70.92
11:00:52;2075 ; 20.33 ; 74.16 ; 20.09 ; 70.93
11:00:55;2078 ; 20.32 ; 74.18 ; 20.08 ; 70.92
11:00:58;2081 ; 20.30 ; 74.19 ; 20.05 ; 70.96
11:01:01;2084 ; 20.30 ; 74.19 ; 20.03 ; 70.97
11:01:04;2087 ; 20.29 ; 74.16 ; 20.03 ; 70.97
11:01:07;2090 ; 20.28 ; 74.17 ; 20.00 ; 70.98
11:01:10;2093 ; 20.27 ; 74.17 ; 19.98 ; 70.98
11:01:13;2096 ; 20.26 ; 74.20 ; 19.97 ; 71.04
11:01:16;2099 ; 20.24 ; 74.22 ; 19.97 ; 71.07
11:01:19;2102 ; 20.23 ; 74.27 ; 19.96 ; 71.12
11:01:22;2105 ; 20.22 ; 74.34 ; 19.95 ; 71.17
11:01:25;2108 ; 20.21 ; 74.38 ; 19.93 ; 71.20
11:01:28;2111 ; 20.20 ; 74.41 ; 19.91 ; 71.28
11:01:31;2114 ; 20.21 ; 74.43 ; 19.93 ; 71.29
11:01:34;2117 ; 20.20 ; 74.47 ; 19.91 ; 71.31
11:01:37;2120 ; 20.20 ; 74.49 ; 19.91 ; 71.34
11:01:40;2123 ; 20.20 ; 74.49 ; 19.93 ; 71.35
11:01:43;2126 ; 20.20 ; 74.50 ; 19.92 ; 71.35
11:01:46;2129 ; 20.20 ; 74.50 ; 19.94 ; 71.38
11:01:49;2132 ; 20.21 ; 74.51 ; 19.90 ; 71.33
11:01:52;2135 ; 20.20 ; 74.51 ; 19.94 ; 71.38
11:01:55;2138 ; 20.21 ; 74.51 ; 19.93 ; 71.33
11:01:58;2141 ; 20.21 ; 74.51 ; 19.95 ; 71.40
11:02:01;2144 ; 20.22 ; 74.51 ; 19.95 ; 71.33
11:02:04;2147 ; 20.21 ; 74.53 ; 19.96 ; 71.34
11:02:07;2150 ; 20.22 ; 74.53 ; 19.95 ; 71.34
11:02:10;2153 ; 20.23 ; 74.52 ; 19.97 ; 71.32
11:02:13;2156 ; 20.23 ; 74.51 ; 19.99 ; 71.31
11:02:16;2159 ; 20.24 ; 74.51 ; 19.99 ; 71.30
11:02:19;2162 ; 20.25 ; 74.51 ; 20.00 ; 71.28
11:02:22;2165 ; 20.26 ; 74.49 ; 20.01 ; 71.26
11:02:25;2168 ; 20.26 ; 74.47 ; 20.02 ; 71.24
11:02:28;2171 ; 20.27 ; 74.46 ; 20.04 ; 71.21
11:02:31;2174 ; 20.28 ; 74.44 ; 20.05 ; 71.19
11:02:34;2177 ; 20.29 ; 74.43 ; 20.07 ; 71.20
11:02:37;2180 ; 20.30 ; 74.43 ; 20.05 ; 71.16
11:02:40;2183 ; 20.31 ; 74.41 ; 20.07 ; 71.13
11:02:43;2186 ; 20.32 ; 74.38 ; 20.08 ; 71.11
11:02:46;2189 ; 20.32 ; 74.35 ; 20.12 ; 71.10
11:02:49;2192 ; 20.33 ; 74.34 ; 20.12 ; 71.07
11:02:52;2195 ; 20.33 ; 74.30 ; 20.10 ; 71.02
11:02:55;2198 ; 20.33 ; 74.28 ; 20.10 ; 71.00
11:02:58;2201 ; 20.33 ; 74.28 ; 20.11 ; 71.00
11:03:01;2204 ; 20.33 ; 74.26 ; 20.11 ; 71.01
11:03:05;2207 ; 20.32 ; 74.27 ; 20.11 ; 71.00
11:03:08;2210 ; 20.32 ; 74.26 ; 20.08 ; 71.00
11:03:11;2213 ; 20.32 ; 74.25 ; 20.08 ; 71.02
11:03:14;2216 ; 20.31 ; 74.26 ; 20.06 ; 71.03
11:03:17;2219 ; 20.30 ; 74.27 ; 20.06 ; 71.04
11:03:20;2222 ; 20.29 ; 74.28 ; 20.04 ; 71.02
11:03:23;2225 ; 20.28 ; 74.33 ; 20.04 ; 71.09
11:03:26;2228 ; 20.27 ; 74.28 ; 19.99 ; 71.07
11:03:29;2231 ; 20.25 ; 74.32 ; 19.95 ; 71.10
11:03:32;2234 ; 20.24 ; 74.35 ; 19.98 ; 71.16
11:03:35;2237 ; 20.23 ; 74.38 ; 19.95 ; 71.17
11:03:38;2240 ; 20.21 ; 74.42 ; 19.93 ; 71.21
11:03:41;2243 ; 20.20 ; 74.48 ; 19.92 ; 71.26
11:03:44;2246 ; 20.20 ; 74.51 ; 19.91 ; 71.30
11:03:47;2249 ; 20.19 ; 74.51 ; 19.91 ; 71.35
11:03:50;2252 ; 20.19 ; 74.56 ; 19.90 ; 71.40
11:03:53;2255 ; 20.18 ; 74.60 ; 19.90 ; 71.42
11:03:56;2258 ; 20.18 ; 74.62 ; 19.89 ; 71.46
11:03:59;2261 ; 20.18 ; 74.64 ; 19.89 ; 71.48
11:04:02;2264 ; 20.17 ; 74.67 ; 19.88 ; 71.53
11:04:05;2267 ; 20.18 ; 74.67 ; 19.89 ; 71.49
11:04:08;2270 ; 20.17 ; 74.67 ; 19.89 ; 71.52
11:04:11;2273 ; 20.18 ; 74.68 ; 19.92 ; 71.50
11:04:14;2276 ; 20.18 ; 74.68 ; 19.90 ; 71.50
11:04:17;2279 ; 20.19 ; 74.67 ; 19.90 ; 71.48
11:04:20;2282 ; 20.19 ; 74.68 ; 19.91 ; 71.48
11:04:23;2285 ; 20.19 ; 74.68 ; 19.93 ; 71.46
11:04:26;2288 ; 20.20 ; 74.68 ; 19.93 ; 71.45
11:04:29;2291 ; 20.20 ; 74.68 ; 19.95 ; 71.45
11:04:32;2294 ; 20.21 ; 74.67 ; 19.97 ; 71.45
11:04:35;2297 ; 20.22 ; 74.63 ; 19.95 ; 71.42
11:04:38;2300 ; 20.23 ; 74.64 ; 19.99 ; 71.42
11:04:41;2303 ; 20.23 ; 74.64 ; 19.99 ; 71.39
11:04:44;2306 ; 20.24 ; 74.63 ; 20.00 ; 71.38
11:04:47;2309 ; 20.24 ; 74.63 ; 20.00 ; 71.36
11:04:50;2312 ; 20.25 ; 74.60 ; 20.02 ; 71.36
11:04:53;2315 ; 20.26 ; 74.60 ; 20.03 ; 71.33
11:04:56;2318 ; 20.27 ; 74.58 ; 20.04 ; 71.32
11:04:59;2321 ; 20.28 ; 74.57 ; 20.05 ; 71.26
11:05:02;2324 ; 20.29 ; 74.56 ; 20.07 ; 71.25
11:05:05;2327 ; 20.30 ; 74.54 ; 20.08 ; 71.24
11:05:08;2330 ; 20.31 ; 74.52 ; 20.07 ; 71.23
11:05:11;2333 ; 20.31 ; 74.49 ; 20.10 ; 71.16
11:05:14;2336 ; 20.31 ; 74.48 ; 20.09 ; 71.15
11:05:17;2339 ; 20.31 ; 74.48 ; 20.11 ; 71.15
11:05:20;2342 ; 20.32 ; 74.45 ; 20.09 ; 71.14
11:05:23;2345 ; 20.32 ; 74.45 ; 20.07 ; 71.11
11:05:26;2348 ; 20.31 ; 74.44 ; 20.08 ; 71.10
11:05:29;2351 ; 20.31 ; 74.45 ; 20.07 ; 71.12
11:05:32;2354 ; 20.30 ; 74.44 ; 20.06 ; 71.11
11:05:35;2357 ; 20.29 ; 74.45 ; 20.04 ; 71.14
11:05:38;2360 ; 20.29 ; 74.45 ; 20.02 ; 71.15
11:05:41;2363 ; 20.28 ; 74.45 ; 20.03 ; 71.15
11:05:44;2366 ; 20.27 ; 74.47 ; 20.01 ; 71.19
11:05:47;2369 ; 20.25 ; 74.46 ; 19.97 ; 71.19
11:05:50;2372 ; 20.23 ; 74.47 ; 19.95 ; 71.22
11:05:53;2375 ; 20.22 ; 74.49 ; 19.94 ; 71.27
11:05:56;2378 ; 20.21 ; 74.52 ; 19.94 ; 71.29
11:05:59;2381 ; 20.19 ; 74.58 ; 19.93 ; 71.33
11:06:02;2384 ; 20.18 ; 74.64 ; 19.90 ; 71.39
11:06:05;2387 ; 20.17 ; 74.68 ; 19.90 ; 71.45
11:06:08;2390 ; 20.16 ; 74.71 ; 19.90 ; 71.48
11:06:11;2393 ; 20.16 ; 74.76 ; 19.87 ; 71.58
11:06:14;2396 ; 20.15 ; 74.78 ; 19.89 ; 71.57
11:06:17;2399 ; 20.15 ; 74.80 ; 19.88 ; 71.59
11:06:20;2402 ; 20.15 ; 74.81 ; 19.86 ; 71.62
11:06:23;2405 ; 20.14 ; 74.84 ; 19.87 ; 71.64
11:06:26;2408 ; 20.15 ; 74.84 ; 19.89 ; 71.65
11:06:29;2411 ; 20.15 ; 74.85 ; 19.88 ; 71.62
11:06:32;2414 ; 20.15 ; 74.87 ; 19.88 ; 71.62
11:06:35;2417 ; 20.15 ; 74.85 ; 19.89 ; 71.64
11:06:38;2420 ; 20.16 ; 74.86 ; 19.88 ; 71.65
11:06:41;2423 ; 20.16 ; 74.87 ; 19.89 ; 71.62
11:06:44;2426 ; 20.17 ; 74.86 ; 19.90 ; 71.63
11:06:48;2429 ; 20.18 ; 74.85 ; 19.90 ; 71.61
11:06:51;2432 ; 20.18 ; 74.85 ; 19.93 ; 71.60
11:06:54;2435 ; 20.18 ; 74.84 ; 19.92 ; 71.60
11:06:57;2438 ; 20.19 ; 74.85 ; 19.94 ; 71.55
11:07:00;2441 ; 20.20 ; 74.84 ; 19.96 ; 71.55
11:07:03;2444 ; 20.20 ; 74.82 ; 19.95 ; 71.52
11:07:06;2447 ; 20.21 ; 74.78 ; 19.97 ; 71.50
11:07:09;2450 ; 20.22 ; 74.78 ; 19.98 ; 71.49
11:07:12;2453 ; 20.23 ; 74.78 ; 19.97 ; 71.45
11:07:15;2456 ; 20.24 ; 74.75 ; 20.00 ; 71.42
11:07:18;2459 ; 20.24 ; 74.74 ; 20.01 ; 71.41
11:07:21;2462 ; 20.26 ; 74.73 ; 20.03 ; 71.40
11:07:24;2465 ; 20.26 ; 74.72 ; 20.02 ; 71.35
11:07:27;2468 ; 20.27 ; 74.71 ; 20.04 ; 71.34
11:07:30;2471 ; 20.28 ; 74.69 ; 20.07 ; 71.34
11:07:33;2474 ; 20.29 ; 74.67 ; 20.06 ; 71.30
11:07:36;2477 ; 20.30 ; 74.66 ; 20.07 ; 71.31
11:07:39;2480 ; 20.30 ; 74.65 ; 20.08 ; 71.26
11:07:42;2483 ; 20.30 ; 74.63 ; 20.08 ; 71.28
11:07:45;2486 ; 20.30 ; 74.62 ; 20.08 ; 71.24
11:07:48;2489 ; 20.31 ; 74.62 ; 20.08 ; 71.22
11:07:51;2492 ; 20.30 ; 74.59 ; 20.07 ; 71.23
11:07:54;2495 ; 20.30 ; 74.58 ; 20.07 ; 71.22
11:07:57;2498 ; 20.29 ; 74.59 ; 20.07 ; 71.24
11:08:00;2501 ; 20.28 ; 74.59 ; 20.04 ; 71.24
11:08:03;2504 ; 20.28 ; 74.59 ; 20.04 ; 71.25
11:08:06;2507 ; 20.27 ; 74.60 ; 20.03 ; 71.29
11:08:09;2510 ; 20.26 ; 74.61 ; 20.02 ; 71.32
11:08:12;2513 ; 20.24 ; 74.61 ; 19.99 ; 71.30
11:08:15;2516 ; 20.23 ; 74.61 ; 19.97 ; 71.34
11:08:18;2519 ; 20.22 ; 74.62 ; 19.97 ; 71.34
11:08:21;2522 ; 20.20 ; 74.66 ; 19.93 ; 71.37
11:08:24;2525 ; 20.19 ; 74.71 ; 19.90 ; 71.42
11:08:27;2528 ; 20.17 ; 74.76 ; 19.91 ; 71.47
11:08:30;2531 ; 20.16 ; 74.79 ; 19.89 ; 71.54
11:08:33;2534 ; 20.15 ; 74.82 ; 19.88 ; 71.60
11:08:36;2537 ; 20.15 ; 74.86 ; 19.87 ; 71.63
11:08:39;2540 ; 20.15 ; 74.90 ; 19.86 ; 71.66
11:08:42;2543 ; 20.14 ; 74.93 ; 19.86 ; 71.66
11:08:45;2546 ; 20.13 ; 74.96 ; 19.85 ; 71.71
11:08:48;2549 ; 20.12 ; 74.99 ; 19.87 ; 71.75
11:08:51;2552 ; 20.13 ; 74.99 ; 19.87 ; 71.75
11:08:54;2555 ; 20.13 ; 74.99 ; 19.87 ; 71.75
11:08:57;2558 ; 20.13 ; 75.02 ; 19.87 ; 71.77
11:09:00;2561 ; 20.13 ; 75.00 ; 19.85 ; 71.77
