10:49:59;22.027;17.932;67.243
10:50:00;22.027;17.932;67.243
10:50:02;22.027;17.932;67.243
10:50:04;22.027;17.932;67.243
10:50:06;22.027;17.932;67.243
10:50:08;22.027;17.932;67.243
10:50:09;22.027;17.935;67.265
10:50:11;22.027;17.936;67.273
10:50:14;22.027;17.946;67.341
10:50:16;22.029;17.948;67.345
10:50:17;22.029;17.947;67.337
10:50:19;22.033;17.949;67.324
10:50:21;22.035;17.949;67.309
10:50:23;22.035;17.949;67.308
10:50:25;22.039;17.949;67.287
10:50:26;22.042;17.950;67.274
10:50:28;22.043;17.949;67.255
10:50:30;22.043;17.949;67.255
10:50:32;22.043;17.956;67.311
10:50:34;22.043;17.960;67.339
10:50:35;22.043;17.964;67.368
10:50:37;22.043;17.964;67.368
10:50:39;22.044;17.965;67.368
10:50:41;22.043;17.965;67.375
10:50:43;22.043;17.965;67.375
10:50:44;22.043;17.965;67.375
10:50:47;22.045;17.965;67.362
10:50:49;22.054;17.969;67.336
10:50:50;22.056;17.975;67.370
10:50:52;22.056;17.976;67.378
10:50:54;22.060;17.981;67.388
10:50:56;22.059;17.981;67.394
10:50:57;22.060;17.981;67.388
10:50:59;22.060;17.981;67.387
10:51:01;22.060;17.981;67.388
10:51:03;22.060;17.981;67.388
10:51:05;22.060;17.984;67.410
10:51:06;22.060;17.986;67.428
10:51:08;22.060;17.991;67.463
10:51:10;22.060;17.995;67.493
10:51:12;22.063;17.997;67.482
10:51:14;22.062;17.996;67.487
10:51:15;22.061;17.997;67.497
10:51:17;22.061;17.997;67.501
10:51:19;22.060;17.997;67.507
10:51:21;22.060;17.997;67.507
10:51:23;22.059;17.997;67.514
10:51:25;22.049;17.997;67.576
10:51:27;22.043;17.998;67.622
10:51:28;22.043;17.997;67.615
10:51:30;22.027;17.997;67.723
10:51:32;22.027;17.997;67.723
10:51:35;22.011;17.997;67.831
10:51:37;21.997;17.997;67.921
10:51:38;21.995;17.997;67.939
10:51:40;21.978;17.995;68.033
10:51:42;21.965;17.987;68.059
10:51:44;21.962;17.982;68.047
10:51:46;21.945;17.981;68.151
10:51:47;21.930;17.981;68.253
10:51:49;21.914;17.979;68.346
10:51:51;21.898;17.966;68.350
10:51:53;21.886;17.965;68.424
10:51:55;21.875;17.965;68.502
10:51:56;21.860;17.961;68.571
10:51:59;21.846;17.949;68.575
10:52:01;21.820;17.949;68.747
10:52:03;21.800;17.937;68.799
10:52:04;21.784;17.932;68.873
10:52:07;21.768;17.930;68.962
10:52:09;21.748;17.916;68.995
10:52:10;21.731;17.916;69.111
10:52:12;21.713;17.902;69.128
10:52:14;21.693;17.900;69.244
10:52:16;21.673;17.896;69.346
10:52:18;21.656;17.884;69.377
10:52:20;21.638;17.882;69.487
10:52:22;21.622;17.868;69.488
10:52:23;21.604;17.863;69.574
10:52:25;21.583;17.851;69.634
10:52:27;21.568;17.851;69.731
10:52:29;21.548;17.835;69.745
10:52:31;21.525;17.830;69.866
10:52:32;21.509;17.819;69.891
10:52:34;21.492;17.817;69.996
10:52:36;21.476;17.803;69.998
10:52:38;21.459;17.795;70.059
10:52:40;21.438;17.787;70.136
10:52:41;21.417;17.778;70.217
10:52:43;21.398;17.770;70.291
10:52:45;21.380;17.756;70.301
10:52:47;21.362;17.754;70.413
10:52:49;21.346;17.738;70.401
10:52:51;21.318;17.725;70.498
10:52:53;21.298;17.722;70.616
10:52:55;21.282;17.708;70.613
10:52:57;21.265;17.705;70.710
10:52:59;21.248;17.689;70.712
10:53:01;21.230;17.673;70.713
10:53:02;21.207;17.672;70.860
10:53:05;21.188;17.657;70.884
10:53:07;21.168;17.649;70.958
10:53:09;21.146;17.640;71.043
10:53:10;21.128;17.625;71.054
10:53:12;21.106;17.620;71.174
10:53:14;21.087;17.609;71.219
10:53:16;21.071;17.593;71.215
10:53:18;21.054;17.592;71.322
10:53:19;21.038;17.576;71.311
10:53:21;21.022;17.570;71.377
10:53:23;21.006;17.560;71.414
10:53:25;20.990;17.550;71.455
10:53:27;20.965;17.542;71.562
10:53:29;20.949;17.528;71.567
10:53:31;20.933;17.520;71.617
10:53:33;20.914;17.511;71.684
10:53:35;20.892;17.495;71.715
10:53:37;20.876;17.492;71.803
10:53:39;20.860;17.479;71.819
10:53:41;20.844;17.463;71.809
10:53:43;20.824;17.455;71.890
10:53:45;20.810;17.447;71.924
10:53:47;20.790;17.430;71.935
10:53:49;20.769;17.429;72.073
10:53:51;20.758;17.414;72.042
10:53:52;20.744;17.411;72.120
10:53:54;20.729;17.398;72.120
10:53:57;20.714;17.386;72.133
10:53:58;20.692;17.381;72.249
10:54:00;20.681;17.366;72.214
10:54:02;20.663;17.358;72.285
10:54:04;20.648;17.349;72.320
10:54:06;20.633;17.338;72.340
10:54:08;20.615;17.331;72.413
10:54:10;20.599;17.317;72.415
10:54:11;20.584;17.307;72.448
10:54:14;20.568;17.301;72.514
10:54:15;20.552;17.285;72.503
10:54:17;20.536;17.283;72.608
10:54:19;20.519;17.268;72.610
10:54:21;20.503;17.257;72.637
10:54:23;20.487;17.252;72.717
10:54:25;20.472;17.237;72.706
10:54:27;20.461;17.234;72.762
10:54:28;20.454;17.220;72.701
10:54:31;20.438;17.215;72.776
10:54:32;20.422;17.204;72.802
10:54:34;20.406;17.190;72.807
10:54:36;20.391;17.186;72.894
10:54:38;20.375;17.171;72.891
10:54:40;20.364;17.169;72.952
10:54:41;20.354;17.155;72.913
